"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
480,"Germany","Female",25,3,174330.35,2,"No","No",181647.13,"No"
792,"France","Male",19,7,143390.51,1,"Si","No",33282.84,"No"
613,"Germany","Male",59,8,91415.76,1,"No","No",27965,"Si"
476,"Germany","Male",30,3,134366.42,1,"Si","No",68343.53,"No"
539,"France","Female",24,3,0,2,"Si","Si",198161.07,"No"
696,"Spain","Male",60,8,88786.81,1,"Si","Si",196858.4,"No"
810,"Germany","Male",35,3,96814.46,2,"Si","Si",120511.03,"No"
763,"Germany","Male",32,9,160680.41,1,"Si","No",30886.35,"No"
640,"France","Female",29,3,0,2,"Si","No",2743.69,"No"
655,"France","Female",47,10,0,2,"Si","No",167778.62,"No"
526,"Germany","Male",31,5,145537.21,1,"Si","No",132404.64,"No"
678,"France","Female",28,4,0,2,"Si","Si",144423.17,"Si"
619,"France","Female",40,10,0,1,"Si","Si",147093.84,"Si"
561,"France","Male",21,4,0,1,"Si","Si",36942.35,"No"
753,"France","Female",39,7,155062.8,1,"Si","Si",16460.77,"No"
721,"Spain","Male",43,3,88798.34,1,"No","No",45610.63,"No"
451,"France","Male",33,6,0,2,"Si","No",184954.11,"No"
680,"Germany","Female",51,5,143139.87,1,"No","No",47795.43,"Si"
590,"Spain","Female",23,7,0,2,"Si","No",196789.9,"No"
634,"Germany","Male",27,3,107027.52,1,"Si","No",173425.68,"No"
676,"France","Male",29,4,140720.93,1,"Si","No",36221.18,"No"
642,"France","Male",30,8,80964.57,2,"Si","No",174738.2,"No"
760,"France","Male",39,6,178585.46,1,"Si","No",67131.3,"Si"
736,"Spain","Female",26,4,135889.13,1,"Si","Si",165692.03,"No"
656,"France","Male",43,7,134919.85,1,"Si","No",194691.95,"No"
776,"Germany","Male",33,8,115130.34,1,"No","No",129525.5,"Si"
832,"Spain","Female",34,6,138190.13,2,"No","Si",146511.2,"No"
631,"Germany","Male",37,9,131519.49,2,"Si","Si",51752.18,"No"
795,"Spain","Female",56,5,0,1,"Si","No",35418.69,"Si"
648,"Germany","Female",39,3,126935.98,2,"No","Si",57995.74,"No"
615,"France","Male",39,4,133707.09,1,"Si","Si",108152.75,"No"
682,"France","Female",27,1,97893.2,1,"Si","No",166144.98,"No"
694,"France","Male",34,5,127900.03,1,"Si","No",101737.8,"No"
694,"France","Male",37,10,143835.47,1,"No","Si",33326.71,"No"
607,"France","Male",44,0,0,2,"Si","Si",81140.09,"No"
664,"France","Male",48,10,0,1,"Si","No",140173.17,"Si"
756,"France","Male",60,2,0,1,"Si","Si",166513.49,"Si"
645,"France","Female",40,3,129596.77,1,"Si","Si",103232.6,"No"
653,"Spain","Male",30,4,0,2,"Si","No",120736.04,"No"
710,"Germany","Female",24,2,110407.44,2,"No","No",15832.43,"Si"
697,"France","Female",76,7,0,2,"No","Si",188772.45,"No"
619,"Germany","Female",41,8,142015.76,2,"Si","No",114323.66,"No"
648,"Spain","Male",55,1,81370.07,1,"No","Si",181534.04,"No"
482,"Germany","Female",48,2,69329.47,1,"No","No",102640.52,"Si"
548,"France","Female",28,8,116755.5,2,"Si","Si",158585.17,"Si"
752,"Spain","Male",44,6,83870.33,1,"Si","No",178722.24,"No"
648,"France","Female",39,6,130694.89,2,"Si","Si",153955.38,"Si"
643,"Spain","Female",34,8,117451.47,1,"Si","No",65374.86,"No"
573,"Germany","Female",35,9,206868.78,2,"No","Si",102986.15,"No"
686,"France","Female",39,3,111695.62,1,"No","No",136643.84,"No"
644,"France","Female",40,9,137285.26,4,"Si","No",77063.63,"Si"
702,"France","Female",29,6,149218.39,1,"Si","Si",9633.01,"No"
652,"France","Male",51,7,0,2,"No","Si",43496.36,"No"
641,"Spain","Male",32,7,0,2,"Si","Si",24267.28,"No"
692,"Germany","Female",41,8,130701.29,1,"Si","No",59354.24,"Si"
574,"Spain","Male",34,5,0,2,"No","No",28269.86,"No"
643,"France","Female",31,3,167949.48,1,"Si","No",143162.34,"No"
834,"France","Male",23,4,131254.81,1,"Si","No",20199.3,"No"
591,"France","Male",28,5,0,2,"Si","Si",48606.92,"No"
470,"Spain","Male",34,9,0,2,"No","Si",89013.67,"No"
608,"Spain","Male",34,7,86656.13,1,"No","Si",59890.29,"No"
693,"France","Female",28,8,0,2,"Si","Si",158545.25,"No"
496,"France","Female",41,1,176024.05,2,"Si","No",182337.98,"No"
751,"France","Female",39,3,0,2,"Si","Si",84175.34,"No"
528,"Germany","Male",39,0,127631.62,1,"No","Si",22197.8,"Si"
754,"Spain","Female",19,9,0,1,"Si","No",189641.11,"No"
568,"Germany","Female",26,10,109819.16,2,"Si","No",154491.39,"No"
592,"Spain","Female",41,2,138734.94,1,"Si","No",90020.74,"No"
558,"Germany","Male",25,10,111363.1,2,"Si","No",197264.35,"No"
825,"France","Male",34,9,0,2,"Si","Si",31933.06,"No"
677,"Germany","Male",28,0,143988,2,"Si","No",8755.69,"Si"
653,"France","Male",34,5,118838.75,1,"Si","Si",52820.13,"No"
593,"Spain","Male",35,4,161637.75,1,"Si","Si",20008.46,"No"
632,"France","Female",44,3,133793.89,1,"Si","Si",34607.14,"Si"
601,"Germany","Male",35,8,71553.83,1,"Si","No",177384.45,"No"
581,"Spain","Female",31,6,0,2,"Si","No",188377.21,"No"
690,"Spain","Male",36,10,0,2,"Si","No",55902.93,"No"
698,"Germany","Male",39,9,133191.19,2,"No","Si",53289.49,"No"
775,"France","Female",66,9,0,2,"Si","Si",67622.34,"No"
735,"France","Male",41,7,74135.85,1,"Si","Si",11783.1,"Si"
766,"Spain","Male",41,6,99208.46,2,"Si","No",62402.38,"No"
537,"Germany","Male",84,8,92242.34,1,"Si","Si",186235.98,"No"
599,"Germany","Male",25,7,108380.72,1,"Si","Si",79005.95,"No"
420,"Spain","Female",55,4,91893.32,1,"Si","No",144870.28,"Si"
674,"France","Female",32,7,85757.93,1,"Si","Si",95481,"No"
570,"France","Female",46,3,0,2,"No","No",820.46,"No"
623,"Germany","Male",33,8,96759.42,1,"Si","Si",174777.98,"No"
710,"France","Male",30,6,0,2,"Si","Si",8991.17,"No"
466,"France","Male",29,6,0,2,"Si","Si",2797.27,"No"
759,"France","Female",22,5,0,1,"Si","No",22303.17,"No"
581,"France","Male",71,4,0,2,"Si","Si",197562.08,"No"
820,"France","Male",33,2,132150.26,2,"Si","No",23067.97,"No"
759,"France","Male",41,9,0,2,"No","Si",190294.12,"No"
628,"France","Female",31,6,175443.75,1,"Si","No",113167.17,"Si"
676,"France","Male",31,3,78990.15,1,"Si","Si",124777.14,"No"
591,"France","Female",33,4,113743.37,1,"Si","No",124625.08,"No"
690,"France","Female",26,5,157624.84,1,"Si","Si",49599.27,"No"
624,"France","Female",62,7,125163.62,2,"Si","Si",151411.5,"No"
573,"France","Female",23,2,0,1,"Si","No",122964.18,"No"
694,"France","Male",60,9,0,1,"Si","Si",57088.97,"No"
632,"Spain","Female",29,7,80922.75,1,"Si","No",7820.78,"No"
632,"France","Male",40,3,193354.86,2,"Si","No",149188.41,"No"
832,"Germany","Female",40,9,107648.94,2,"Si","Si",134638.97,"No"
598,"Germany","Female",46,7,131769.04,1,"No","No",184980.23,"Si"
430,"Germany","Male",36,1,138992.48,2,"No","No",122373.42,"No"
711,"France","Female",37,8,113899.92,1,"No","No",80215.2,"No"
582,"Germany","Male",26,6,114450.32,1,"Si","Si",14081.64,"No"
605,"France","Male",39,3,0,2,"Si","No",199390.45,"No"
657,"France","Female",37,2,0,2,"Si","Si",7667.48,"No"
578,"Spain","Male",40,6,63609.92,1,"No","No",74965.61,"Si"
532,"France","Male",38,9,0,2,"No","No",30583.95,"No"
612,"France","Female",42,10,75497.51,1,"No","No",149682.78,"No"
792,"France","Female",42,2,0,2,"Si","No",92664.09,"No"
674,"France","Female",26,10,0,2,"Si","Si",138423.1,"No"
680,"France","Male",31,1,0,2,"Si","Si",3148.2,"No"
593,"France","Female",39,0,117704.73,1,"Si","No",197933.5,"No"
679,"Germany","Male",35,1,130463.55,2,"Si","Si",37341.17,"No"
493,"Spain","Male",32,8,46161.18,1,"Si","Si",79577.4,"No"
688,"Spain","Male",42,5,0,2,"No","No",197602.29,"No"
769,"Germany","Male",43,4,110182.54,2,"Si","Si",87537.32,"No"
581,"Spain","Male",49,10,0,2,"No","No",41623.59,"No"
465,"France","Male",41,9,117221.15,1,"Si","No",168280.95,"No"
641,"France","Female",35,4,0,2,"No","No",125986.18,"No"
731,"Germany","Female",43,9,79120.27,1,"No","No",548.52,"Si"
625,"France","Male",37,1,177069.24,2,"Si","Si",96088.54,"No"
468,"France","Male",36,3,61636.97,1,"No","No",107787.42,"No"
790,"France","Male",26,5,0,1,"Si","No",20510.79,"No"
587,"Germany","Female",37,6,104414.03,1,"Si","No",192026.02,"No"
692,"France","Male",66,4,159732.02,1,"Si","Si",118188.15,"No"
676,"Germany","Female",34,4,89437.03,1,"Si","Si",189540.95,"No"
571,"France","Male",41,8,0,1,"Si","Si",63736.17,"No"
700,"France","Female",32,3,0,1,"No","No",95740.37,"No"
445,"France","Female",30,3,0,2,"Si","Si",127939.19,"No"
746,"France","Male",36,7,142400.77,1,"Si","Si",193438.69,"No"
722,"France","Female",47,2,88011.4,1,"Si","Si",90655.94,"Si"
596,"France","Male",36,2,0,2,"Si","Si",12067.39,"No"
850,"Germany","Female",30,8,154870.28,1,"Si","Si",54191.38,"No"
597,"Spain","Female",46,4,0,2,"Si","No",58667.16,"Si"
436,"Spain","Male",43,5,0,2,"Si","Si",35687.43,"No"
660,"Germany","Male",28,1,118402.25,2,"Si","No",14288.93,"No"
649,"France","Male",37,9,87374.88,2,"Si","Si",247.36,"No"
646,"Germany","Male",32,8,105397.8,1,"Si","No",78111.84,"Si"
560,"Spain","Female",31,5,125341.69,1,"Si","No",79547.39,"No"
710,"Germany","Male",49,10,129164.88,1,"Si","Si",193266.72,"No"
513,"France","Male",40,3,141004.46,1,"Si","No",105028.46,"No"
607,"France","Female",21,0,0,2,"Si","No",116106.52,"No"
757,"France","Male",57,3,89079.41,1,"Si","Si",53179.21,"Si"
619,"Germany","Male",40,9,103604.31,2,"No","No",140947.05,"No"
632,"France","Female",27,3,107375.82,1,"Si","Si",62703.38,"No"
594,"France","Male",40,9,122417.17,2,"No","Si",190882.69,"No"
682,"France","Female",42,0,0,1,"No","Si",91981.85,"Si"
720,"Spain","Male",33,6,97188.62,1,"No","No",91881.29,"No"
769,"France","Male",31,4,61297.05,2,"Si","Si",7118.02,"No"
746,"Spain","Male",30,1,112666.67,1,"No","No",11710.4,"Si"
623,"Spain","Female",40,7,0,1,"Si","Si",25904.12,"No"
537,"France","Male",28,3,157842.07,1,"Si","No",86911.49,"No"
593,"Spain","Male",43,10,0,2,"No","No",53478.02,"No"
453,"France","Male",29,6,0,1,"No","No",198376.02,"Si"
570,"Germany","Male",35,6,85668.59,1,"Si","No",105525.36,"No"
655,"France","Female",45,7,57327.04,1,"No","Si",47349,"No"
632,"Spain","Male",47,3,0,2,"Si","No",178822.32,"No"
681,"France","Female",37,7,69609.85,1,"Si","Si",72127.83,"No"
591,"Germany","Male",46,4,129269.27,1,"Si","No",163504.33,"No"
779,"France","Male",27,1,0,2,"Si","Si",190623.02,"No"
456,"France","Female",63,1,165350.61,2,"No","No",140758.07,"Si"
686,"France","Female",41,7,152105.57,2,"No","Si",132374.41,"No"
617,"France","Male",74,10,0,2,"Si","Si",53949.98,"No"
850,"France","Female",32,5,106290.64,1,"Si","No",121982.73,"No"
426,"France","Female",34,3,0,2,"Si","Si",61230.83,"No"
777,"France","Male",37,1,0,1,"Si","Si",126837.72,"No"
534,"France","Male",35,2,81951.74,2,"Si","No",115668.53,"No"
777,"France","Female",42,5,147531.82,1,"Si","Si",38819.45,"No"
806,"Spain","Male",18,3,0,2,"Si","Si",86994.54,"No"
790,"France","Female",33,10,135120.72,1,"No","No",195204.99,"No"
643,"Spain","Female",32,2,0,1,"No","No",131301.74,"No"
584,"Spain","Female",37,8,0,2,"No","Si",100835.19,"No"
638,"France","Female",34,7,0,2,"Si","Si",198969.78,"No"
771,"Spain","Male",18,1,0,2,"No","No",41542.95,"No"
600,"France","Female",39,5,0,2,"No","No",118272.07,"No"
661,"Spain","Female",41,5,28082.95,1,"Si","No",69586.27,"Si"
554,"France","Female",43,10,0,2,"Si","No",149629.13,"Si"
627,"Spain","Male",49,4,111087.5,1,"No","Si",146680.25,"No"
659,"France","Female",38,9,0,2,"Si","Si",132809.18,"No"
835,"France","Male",35,6,127120.07,1,"Si","No",28707.69,"No"
763,"France","Female",35,7,115651.6,2,"Si","Si",104706.29,"No"
625,"Germany","Male",31,4,77743.01,2,"Si","No",75335.68,"No"
799,"France","Female",30,9,0,2,"Si","No",136827.96,"No"
849,"France","Male",69,7,71996.09,1,"Si","Si",139065.94,"No"
692,"France","Male",28,5,61581.97,1,"Si","Si",70179.91,"No"
650,"France","Female",64,7,142028.36,1,"Si","No",32275.09,"Si"
817,"France","Male",44,8,0,1,"No","No",65501.91,"Si"
699,"Germany","Female",31,10,125837.86,2,"Si","No",189392.66,"No"
495,"Germany","Female",34,9,117160.32,1,"Si","Si",116069.24,"Si"
491,"Spain","Female",61,8,0,2,"No","Si",139861.53,"No"
847,"France","Male",51,5,97565.74,1,"No","No",144184.06,"Si"
676,"Spain","Female",30,5,0,2,"No","Si",157888.5,"No"
746,"Spain","Female",25,3,104833.79,1,"No","No",71911.3,"No"
470,"Spain","Female",31,2,101675.22,2,"Si","No",45033.75,"No"
714,"Spain","Male",20,3,0,2,"No","Si",150465.93,"No"
695,"France","Female",50,8,0,1,"Si","No",126381.6,"Si"
674,"France","Male",46,2,174701.05,1,"Si","No",90189.72,"Si"
664,"Germany","Male",36,6,71142.77,2,"Si","No",122433.09,"No"
697,"Germany","Male",31,3,108805.42,2,"No","Si",123825.83,"No"
670,"France","Male",68,4,0,2,"Si","Si",11426.7,"No"
541,"France","Female",32,4,0,1,"Si","Si",114951.42,"No"
640,"France","Female",66,9,116037.76,1,"No","Si",184636.05,"No"
647,"France","Male",28,8,0,2,"Si","Si",91055.27,"No"
757,"France","Male",23,2,80673.96,2,"Si","No",93991.65,"No"
704,"Germany","Female",39,1,124640.51,1,"Si","No",116511.12,"Si"
778,"Germany","Male",31,9,182275.23,2,"Si","No",190631.23,"No"
639,"Germany","Female",41,5,98635.77,1,"Si","No",199970.74,"No"
637,"France","Male",33,5,0,2,"Si","No",139947.17,"No"
686,"France","Male",35,4,0,1,"Si","No",8816.37,"No"
577,"Spain","Male",43,8,79757.21,1,"Si","No",135650.72,"Si"
506,"Germany","Male",28,8,53053.76,1,"No","Si",24577.34,"No"
757,"France","Male",28,7,120911.75,2,"Si","Si",131249.46,"No"
826,"France","Male",55,4,115285.85,1,"Si","No",140126.17,"No"
721,"France","Male",41,2,0,2,"Si","No",168219.75,"No"
489,"Spain","Male",40,3,221532.8,1,"Si","No",171867.08,"No"
446,"France","Female",51,4,105056.13,1,"No","No",70613.52,"No"
677,"France","Male",37,3,88363.03,1,"No","Si",117946.3,"No"
769,"France","Male",29,2,123757.52,2,"Si","No",84872.66,"No"
677,"Spain","Male",56,5,123959.97,1,"Si","Si",60590.72,"Si"
555,"Germany","Female",62,10,114822.64,1,"No","Si",8444.5,"No"
652,"Germany","Female",37,9,145219.3,1,"Si","No",159132.83,"No"
722,"Germany","Female",32,5,106807.64,1,"Si","Si",76998.69,"No"
643,"France","Male",36,0,148159.71,1,"No","No",55835.66,"No"
796,"Germany","Female",40,1,99745.95,1,"Si","No",177524.19,"No"
720,"Germany","Female",37,8,156282.79,1,"Si","No",45985.52,"No"
613,"France","Male",41,7,0,2,"Si","No",60297.72,"No"
506,"France","Female",57,6,0,2,"No","Si",194421.12,"Si"
608,"France","Male",50,6,0,1,"Si","No",93568.77,"Si"
667,"Spain","Male",77,2,0,1,"Si","Si",34702.92,"No"
750,"France","Female",47,7,121376.15,2,"Si","No",54473.6,"Si"
610,"France","Male",33,4,111582.11,1,"No","No",113943.17,"No"
588,"Germany","Female",34,10,129417.82,1,"Si","No",153727.32,"No"
479,"France","Female",26,1,0,2,"Si","Si",19116.97,"No"
682,"France","Male",37,5,0,2,"No","Si",112554.68,"No"
677,"France","Female",36,7,0,1,"Si","No",47318.75,"No"
850,"Germany","Male",40,6,94607.08,1,"Si","No",36690.49,"No"
580,"France","Female",56,1,131368.3,1,"Si","No",106918.67,"Si"
746,"France","Female",21,8,166883.07,2,"No","Si",194563.65,"No"
635,"Spain","Female",37,3,0,2,"Si","No",91086.73,"No"
664,"Germany","Male",25,6,172812.72,2,"Si","Si",108008.65,"No"
558,"Germany","Female",36,0,126606.63,2,"Si","Si",172363.52,"No"
415,"France","Male",46,9,134950.19,3,"No","No",178587.36,"Si"
798,"France","Female",60,6,96956.1,1,"Si","No",31907.44,"Si"
792,"Germany","Female",29,4,107601.79,1,"Si","No",18922.18,"Si"
489,"Germany","Female",46,8,92060.06,1,"Si","No",147222.95,"Si"
730,"France","Male",33,0,0,2,"Si","No",1474.79,"No"
773,"France","Male",41,4,0,2,"Si","Si",24924.92,"No"
711,"France","Male",36,9,137688.71,1,"Si","Si",46884.1,"No"
592,"Spain","Male",55,8,85845.43,2,"Si","Si",128918.42,"No"
695,"Germany","Male",27,6,125552.96,1,"Si","No",105291.26,"No"
640,"France","Female",33,1,167298.42,1,"No","Si",145381.65,"No"
470,"Spain","Male",31,4,55732.92,2,"Si","Si",103792.53,"No"
789,"Germany","Female",37,6,110689.07,1,"Si","Si",71121.04,"Si"
604,"Spain","Female",39,7,98544.11,1,"Si","Si",52327.57,"No"
493,"Germany","Female",35,8,178317.6,1,"No","No",197428.64,"No"
671,"France","Female",48,8,115713.84,2,"No","No",83210.84,"No"
656,"France","Male",46,9,143267.14,2,"No","No",193099.43,"No"
739,"Spain","Male",19,5,89750.21,1,"Si","No",193008.52,"No"
560,"Spain","Female",26,3,116576.45,1,"Si","No",157567.37,"No"
827,"Germany","Female",47,8,143001.5,2,"Si","No",108977.5,"No"
681,"France","Male",23,7,157761.56,1,"No","No",147759.84,"No"
740,"France","Female",37,5,0,2,"Si","Si",27528.4,"No"
663,"Spain","Male",31,4,103430.11,2,"No","Si",36479.27,"No"
845,"Spain","Female",52,0,0,1,"Si","No",31726.76,"Si"
555,"Spain","Male",27,5,0,2,"No","No",96398.51,"No"
680,"Germany","Female",48,8,115115.38,1,"Si","No",139558.6,"Si"
638,"Germany","Female",39,0,122501.28,2,"Si","Si",95007.8,"No"
640,"Spain","Male",62,3,0,1,"Si","Si",101663.47,"No"
778,"France","Male",42,6,0,2,"Si","Si",106197.44,"No"
679,"France","Male",45,3,146758.24,1,"Si","No",48466.89,"No"
593,"France","Female",32,3,0,2,"Si","Si",151978.36,"No"
788,"France","Male",55,3,0,1,"No","Si",13288.46,"Si"
770,"France","Female",70,9,110738.89,1,"Si","No",22666.77,"Si"
729,"France","Male",67,2,94203.8,1,"No","Si",102391.06,"No"
545,"France","Male",47,8,105792.49,1,"No","Si",67830.2,"Si"
597,"France","Male",41,4,153198.23,1,"Si","Si",92090.36,"No"
537,"France","Male",38,3,0,2,"No","No",141023.01,"No"
732,"France","Male",79,10,61811.23,1,"Si","Si",104222.8,"No"
542,"France","Male",34,8,101116.06,1,"Si","No",196395.05,"No"
688,"Germany","Female",46,0,74458.25,1,"No","Si",6866.31,"No"
542,"Germany","Male",33,8,142871.27,2,"No","No",77737.86,"No"
754,"Germany","Male",35,6,98585.94,2,"No","Si",106116.84,"No"
750,"France","Female",37,6,0,1,"Si","Si",117948,"Si"
731,"France","Male",30,7,0,2,"Si","Si",184581.68,"No"
699,"France","Female",43,3,80764.03,1,"Si","No",199378.58,"Si"
534,"France","Female",42,9,144801.97,1,"No","Si",12483.39,"Si"
494,"Spain","Male",27,2,0,2,"Si","No",22404.64,"No"
497,"Germany","Male",35,7,110053.62,2,"Si","Si",92887.06,"No"
632,"France","Female",28,5,118890.81,1,"No","Si",145157.97,"No"
724,"France","Male",31,5,0,1,"Si","No",134889.95,"Si"
751,"Germany","Female",37,0,151218.98,1,"Si","Si",109309.29,"No"
733,"France","Male",42,9,150507.21,1,"No","Si",169964.12,"No"
701,"Spain","Female",21,9,0,2,"Si","Si",26327.42,"No"
673,"Germany","Female",25,3,108244.82,2,"Si","Si",103573.96,"No"
431,"France","Male",63,6,160982.89,1,"Si","Si",168008.17,"No"
620,"France","Female",70,3,87926.24,2,"Si","No",33350.26,"Si"
782,"France","Female",35,4,0,1,"Si","Si",119565.34,"No"
581,"Spain","Male",46,2,79385.21,2,"No","No",188492.82,"No"
553,"Germany","Male",53,5,127997.83,1,"Si","No",165378.66,"Si"
658,"France","Male",44,2,168396.34,1,"Si","Si",14178.73,"No"
686,"Germany","Male",43,2,134896.03,1,"Si","Si",97847.05,"No"
539,"Spain","Male",36,6,0,3,"Si","Si",118959.64,"No"
685,"France","Female",50,6,94238.75,2,"Si","Si",50664.07,"Si"
850,"France","Male",29,1,0,2,"No","No",152996.89,"No"
763,"Spain","Female",39,7,0,2,"Si","No",19458.75,"No"
634,"Germany","Male",43,3,212696.32,1,"Si","No",115268.86,"No"
567,"France","Male",59,3,0,2,"Si","No",25843.7,"Si"
539,"France","Male",39,3,139153.68,2,"Si","No",147662.33,"No"
764,"France","Male",41,7,0,2,"No","No",134878.34,"No"
653,"France","Female",40,0,0,2,"Si","No",35795.85,"No"
566,"Spain","Male",44,5,0,2,"Si","No",66462.79,"No"
714,"Germany","Male",29,6,92887.13,1,"Si","Si",69578.49,"No"
580,"Spain","Female",65,1,0,2,"No","Si",103182.46,"No"
548,"France","Male",29,5,83442.98,1,"No","Si",177017.39,"No"
646,"Germany","Female",36,6,144773.29,2,"Si","No",53217.3,"No"
622,"Germany","Female",52,9,111973.97,1,"Si","Si",162756.29,"Si"
706,"France","Female",35,8,178032.53,1,"No","Si",42181.68,"No"
680,"France","Male",23,5,140007.19,1,"No","Si",31714.08,"No"
698,"France","Male",37,5,98400.61,2,"No","No",25017.28,"No"
581,"Spain","Female",46,1,0,2,"Si","No",104272.04,"No"
728,"Germany","Male",45,3,108924.33,2,"Si","No",84300.4,"Si"
711,"Spain","Male",38,3,128718.78,1,"No","No",114793.45,"No"
761,"Spain","Male",27,8,0,2,"Si","No",63297.7,"No"
535,"France","Female",49,3,0,1,"No","No",61820.41,"Si"
566,"Germany","Male",22,7,144954.75,2,"Si","No",102246,"No"
620,"Spain","Male",21,9,0,2,"No","No",154882.79,"No"
837,"Germany","Male",37,6,94001.61,2,"Si","No",140723.05,"No"
685,"France","Female",40,7,0,1,"Si","No",72852.74,"Si"
841,"France","Female",52,5,0,1,"No","No",183239.71,"Si"
469,"Spain","Female",31,6,0,1,"Si","No",146213.75,"Si"
479,"Spain","Male",27,2,172463.45,1,"Si","Si",40315.27,"No"
701,"France","Male",37,8,107798.85,1,"Si","No",16966.73,"No"
593,"France","Male",36,2,70181.48,2,"Si","No",80608.12,"No"
789,"Germany","Male",51,3,104677.09,1,"Si","No",74265.38,"No"
775,"Germany","Male",32,8,121669.23,1,"No","Si",125898.39,"No"
564,"Germany","Male",40,7,108407.34,1,"Si","Si",83681.2,"No"
841,"Germany","Female",33,7,154969.79,2,"Si","Si",99505.75,"No"
850,"Spain","Male",39,0,141829.67,1,"Si","Si",92748.16,"No"
637,"France","Female",63,5,0,1,"Si","No",28092.77,"Si"
500,"France","Male",45,2,109162.82,1,"Si","Si",126145.08,"No"
655,"France","Male",44,8,87471.63,1,"No","Si",188593.98,"No"
666,"France","Female",33,2,147229.65,1,"Si","Si",56410.17,"No"
658,"France","Female",24,2,0,2,"Si","Si",84694.49,"No"
749,"Germany","Male",66,6,182532.23,2,"Si","Si",195429.92,"No"
850,"Spain","Male",44,7,89118.26,1,"Si","No",104240.77,"Si"
492,"France","Female",28,9,0,2,"Si","No",95957.09,"No"
673,"Germany","Female",77,10,76510.52,2,"No","Si",59595.66,"No"
609,"Spain","Male",34,7,140694.78,2,"Si","No",46266.63,"No"
701,"Germany","Male",36,7,95448.32,2,"Si","No",189085.07,"No"
651,"France","Male",34,4,91562.99,1,"Si","Si",123954.15,"No"
