"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindSpeed9am","Humidity9am","Pressure9am","Temp9am"
"68308",3.5,13.3,0,2.8,5.9,"N",24,6,95,1021.5,5.6
"68311",8.6,15.5,0.2,0.8,0,"N",78,15,79,1022.5,10.2
"68312",10.2,21.2,2.8,1.6,6.5,"N",59,31,67,1017.6,13.9
"68313",13.9,15.5,0,5.6,0.5,"N",76,17,62,1005.5,14.8
"68314",8,14.1,3.6,1.6,0.2,"N",30,17,78,1007.8,10
"68315",10,17.3,2.2,0.2,4.6,"SSE",30,7,94,1022.4,12.2
"68316",9.8,18.5,0,0.8,6.7,"N",24,9,83,1031.8,10.7
"68317",6.1,21.4,0,2.2,9.6,"N",30,22,73,1036.4,9.3
"68318",6.5,19.8,0,2.4,10.6,"N",28,15,73,1039,9.2
"68319",9.1,19.9,0,2.8,10.7,"N",48,20,59,1035,12.6
"68320",7.5,20.5,0,3,10.6,"N",46,31,71,1029,11.9
"68321",11.4,21.7,0,4.6,8.1,"N",63,52,58,1019.1,14.2
"68322",8,16.5,0,3.8,6.9,"S",28,7,55,1025.8,11.1
"68325",11.1,15.9,0.2,3.8,5.2,"WSW",46,22,70,1018.2,12.2
"68326",5.1,15.3,0,3.6,5.7,"SSW",35,9,62,1025.6,8.7
"68327",8.6,15.4,0,2.4,1.6,"SW",31,17,69,1025.4,11.9
"68328",9.5,16.7,0,1.6,7.3,"SSE",31,7,82,1027.2,12
"68329",8.9,21.7,0,2.4,10.3,"N",54,15,78,1027.3,10.3
"68330",10.3,22.1,0,7,9.1,"N",85,56,44,1022.9,16.1
"68331",16.1,21.5,0,7.8,2.4,"N",76,43,47,1018.3,18.3
"68332",8.8,22.3,0,2,9.6,"N",46,9,66,1023.3,12.2
"68333",12.1,16.7,0,5.2,4.2,"W",74,30,51,1010.4,16.2
"68334",6.9,16.1,0,2.8,8,"S",43,19,58,1020.3,10.5
"68335",5.4,16.6,0,2.8,7.7,"SSE",33,7,64,1022.9,10
"68336",7.6,15.6,7.8,3,6.1,"SSW",67,15,90,1015.1,8.2
"68337",7.1,16.1,8,2.4,3.8,"SW",52,31,71,1018.6,10.7
"68338",8.4,16,0.6,1,7.7,"S",59,30,81,1016.4,10.6
"68339",9.5,14.4,0.2,3.2,0.9,"NW",33,13,51,1025.6,11
"68340",10.8,19.2,0,3,7.1,"N",57,24,52,1024,13.3
"68342",5.7,17.8,0.6,2.8,6.5,"WNW",41,11,66,1022.6,10.4
"68343",9.7,22.3,0,3.6,8.1,"N",67,46,47,1013.7,14.8
"68344",8.1,25.4,0,3.8,8.8,"N",74,35,59,1013.4,16
"68345",12.4,20.4,0,6.8,6.8,"S",31,9,79,1017.5,14
"68346",9.5,28.3,0.2,3.4,9.7,"N",89,46,38,1008.5,20.4
"68347",10.7,17.6,3.8,10.4,7.1,"WSW",65,28,71,1006.9,12
"68348",9.5,20.7,0,4,3.9,"NNW",37,20,63,1019.4,13.8
"68350",11.3,16.4,0,11,6.1,"WSW",65,24,47,1020.6,13.2
"68351",8.5,15.3,0,4,7.8,"SSE",50,28,51,1023.6,11.4
"68352",8.9,19.7,0,3.2,11,"SSE",37,13,61,1024.7,12.3
"68353",7.1,20.9,0,6.6,9.1,"N",61,46,43,1023.3,14.5
"68354",12.1,22.5,0,6.8,5.7,"NNE",76,52,47,1016.2,16.9
"68356",11.7,16.3,46.8,7.6,1,"W",76,11,86,992.9,12.1
"68357",9.5,17.6,3.8,2.4,5,"WNW",41,30,62,1004,12.8
"68360",5.6,19,13.4,3.8,11.6,"SE",31,4,71,1025.6,9.7
"68361",7.2,22.5,0,3,10.1,"NNE",31,7,68,1024,11.6
"68362",11,21.9,0,5,2.1,"N",52,22,69,1018.4,12.8
"68363",12.8,20.7,0,4.4,3.3,"SE",30,9,77,1014.8,15.5
"68364",13.1,20.5,0,2.2,2.1,"NW",33,7,75,1013.5,15.5
"68367",7.4,16.1,3.6,3,5.6,"WNW",41,19,62,1011.1,10.2
"68368",10.1,16.8,2,3.2,4,"SW",46,15,60,1013.3,12.9
"68369",9.4,17.4,0,4,5.8,"S",30,17,66,1020.3,12.3
"68370",7.8,21.2,0.2,2.8,10.9,"N",35,2,68,1021.5,12.2
"68371",10.4,26.3,0,4,11.1,"N",54,26,68,1015,15.8
"68374",7.7,18.7,2.4,5.8,12.2,"S",28,13,55,1033.7,12.4
"68375",7.5,25.1,0,4.4,12.3,"N",67,15,66,1031.2,12.9
"68376",12.9,29.2,0,8,12.5,"N",59,41,38,1026.5,20.7
"68377",19.7,29.2,0,12.6,5.7,"N",70,52,32,1021.4,22.8
"68378",14.8,16,4.4,6.8,0,"SSE",26,9,91,1024.6,15.4
"68381",13.8,18.4,7.2,6,0,"SSW",37,20,83,1007.6,18.3
"68382",10.7,17.6,7.6,1.6,2.1,"SSE",48,30,70,1016.1,13.5
"68383",10.3,20.7,0,3.2,12.5,"S",33,20,56,1022,13.8
"68384",11.9,25.9,0,5.6,10,"N",57,41,49,1020.4,16.9
"68385",16.8,26.4,0,8.8,6.2,"N",80,63,53,1010.5,21
"68388",10.9,17,22.4,4,1.5,"SW",37,17,76,1025.8,12.4
"68390",12.6,15.8,0.4,2.6,0,"SW",41,22,74,1015.6,14.8
"68391",11.3,18.1,0.8,1.4,3.9,"SW",31,20,54,1016.5,14.6
"68392",12.6,20.5,1.2,2.6,5.7,"SW",24,13,68,1020.7,14.4
"68395",14.6,28.8,0.2,2.8,9,"SSE",37,9,74,1013.5,16.8
"68396",16.8,26.9,8.4,5.8,3.2,"W",57,13,91,1011,18.3
"68397",18.3,29.1,0.4,4.8,6,"N",65,43,63,1007.7,22.9
"68398",14.5,22.7,17.4,7,6.9,"SW",48,31,61,1012.7,16
"68399",11.8,24.2,0,5.4,10.3,"NW",31,6,57,1024.2,16.1
"68402",15.9,26,4.2,3.4,9.6,"W",56,20,48,1007.2,19.1
"68403",12.7,30.1,0,4.6,10.7,"NNW",43,17,56,1015.3,18.2
"68404",13.6,20.8,9.4,6.6,11.5,"SSE",37,19,51,1019.4,16.7
"68405",10.4,28.2,0,5.6,10.7,"NNE",33,7,60,1019.2,15.3
"68406",15.2,35,0,8,8.9,"SW",93,39,47,1011.3,25.7
"68409",10.7,22.4,25,6.8,11.9,"SW",28,15,49,1018.2,15.2
"68410",12.9,20.2,0,4.8,5.9,"S",52,15,57,1012.2,16.9
"68412",11.3,25.3,0.4,5.6,13.6,"S",35,13,60,1026.4,14.8
"68413",14.6,24.8,0,6.2,4,"NNE",28,9,63,1019.5,19.2
"68416",15.2,28.9,39.2,3,3.3,"WSW",46,9,78,1014.7,18.4
"68417",18.4,34.7,0,6.8,1.6,"N",70,52,34,1005.8,27.7
"68418",15.9,19.3,1.8,8.8,3.6,"SW",76,20,80,1008.2,16.1
"68419",9.9,18.7,3.4,4.4,7.1,"SW",44,26,54,1024,14.8
"68420",10.7,20.6,0,4,13.7,"SSW",43,24,50,1025.6,15.7
"68421",13.1,20.2,0,5.8,6,"S",43,9,70,1020.5,15.2
"68422",11.8,18.6,0,4.6,2.3,"SSE",54,28,42,1022.2,15.5
"68423",8.6,21.4,0.2,2.6,13.8,"SE",65,9,48,1023.9,14.6
"68424",10.5,25.9,0,8,13.4,"SSE",39,9,55,1019.1,15.9
"68425",12.9,29.3,0,6.4,13.3,"N",41,30,46,1014,19.8
"68426",15.7,32.4,0,7.4,12.2,"NNW",65,39,41,1010.2,23
"68427",19.3,31.7,0,12.6,8.7,"NNE",63,41,45,1010.6,24.4
"68430",12.7,20.9,34.6,5.8,7,"SSW",44,20,52,1010.2,15.4
"68431",14.2,20,1.6,5.2,7.9,"SSE",50,33,45,1014.4,16.9
"68432",13.7,20.2,0,6.4,8.2,"SSE",43,26,43,1018.6,15.4
"68433",12.7,23.3,0,5.2,12.3,"S",41,11,62,1018.5,16.4
"68435",16.4,32.3,0,7.6,10.2,"NNE",48,9,56,1017.8,21.9
"68436",21.9,26.1,0,9.6,0.3,"NNE",78,17,40,1009.7,24.6
"68437",17.7,23.3,7.4,5.4,2.3,"SW",41,26,66,1006.9,19.2
"68438",15.5,22.4,0,5.2,6.9,"S",39,20,68,1016.7,17.8
"68439",15.5,25.5,0,6.2,4.8,"SSE",37,15,71,1018.3,17.3
"68440",14.2,27.6,0,4.6,11.5,"SSE",37,9,67,1017.2,18.5
"68441",17.7,30.9,0,6,9.8,"N",41,22,62,1012.7,22.4
"68446",14,22.1,33,5,12.6,"SSE",39,22,56,1017.2,17.7
"68447",15.1,23,0,8,12.2,"SSE",41,13,55,1018.3,18
"68448",15.7,28,0,5.2,11.2,"SSE",30,11,78,1019.6,16.6
"68449",16.4,35.6,0,7.4,13.7,"N",65,48,42,1017.3,24.2
"68451",20.1,40,0,5.8,12.7,"N",61,41,31,1012.2,29.1
"68452",23.5,29.8,0,16.2,5.4,"W",41,9,59,1012,26.4
"68453",18.5,23,2,7.8,9.7,"SW",57,24,67,1017.1,19.2
"68454",14.4,21.8,0,8.2,9.5,"SSE",44,11,51,1019.3,16.5
"68455",13.8,24.4,0,6.6,10.8,"SSW",43,22,50,1018.9,17.7
"68456",14.8,29.9,0,9,5.9,"N",69,54,41,1008.8,22.2
"68458",14.7,24.6,13.2,8.2,11.1,"WNW",52,31,46,1009.2,18.5
"68459",13.8,20.1,1.2,8.6,5.8,"SW",46,26,49,1011.9,16.7
"68460",13,19,2.8,6,9.8,"WSW",74,46,62,1006.8,14.5
"68461",12.5,21.5,2.6,7.4,4.6,"SSE",41,22,66,1020.3,14.3
"68462",13.3,20.9,0.6,4.8,5.1,"S",50,20,69,1019.5,15.4
"68465",14.6,33.6,0.8,6.6,13.6,"N",74,52,47,1018,23.7
"68466",23.7,34.3,0,18.4,11.4,"N",76,56,41,1016.7,26.1
"68467",22.4,24.6,0,15.8,10.6,"N",61,11,71,1014,22.7
"68468",15.6,24,0,7,12.3,"S",41,15,59,1019.6,18.6
"68469",16.3,21.5,0,7,0,"SSE",30,15,76,1017.7,17.6
"68470",17.4,28.2,0,2.6,5,"S",48,24,77,1017.1,19.9
"68471",16.8,33,0,4.4,13.1,"SE",43,6,70,1020.6,21
"68472",18.6,33.5,0,11.4,13.3,"N",56,35,40,1020.2,24.1
"68473",20.4,35,0,12.8,13.3,"N",67,44,38,1016,24.4
"68474",20.3,25,0,11.6,7.3,"S",39,17,77,1015.2,20.8
"68475",16.1,24.5,0,4.4,12.4,"S",50,13,67,1018.5,18.9
"68479",22.3,32.5,2.8,10.8,6.9,"SW",74,22,83,992.4,23.7
"68480",15.1,20.8,3.4,10.4,4,"SSE",54,20,55,1012.6,17.4
"68481",12.9,24.5,0,5.8,13.2,"SSE",61,30,59,1017.8,16.6
"68482",13.7,27.1,0,9,11.4,"WSW",39,7,66,1013.2,17.2
"68483",15.3,27.1,0,6.2,12.3,"SSE",33,13,71,1008.4,18.5
"68486",13.5,23.8,6.6,10.6,11.8,"SW",56,24,55,1007.4,15.5
"68487",14.5,22,0,6,3.8,"S",43,19,63,1010.9,16.4
"68488",13.7,22.2,0,5.6,11.1,"S",48,9,51,1014.8,17.4
"68489",12.4,25.2,0,6.4,11.3,"SSE",41,15,66,1013.1,15.6
"68490",15.5,26.9,0,6.2,7,"S",52,11,71,1011.4,20.5
"68493",16.8,24.7,7.6,4.4,6.7,"SSW",41,19,68,1019.7,19.6
"68494",16,29,0,4.8,10.4,"SSE",33,11,80,1020.3,17.7
"68495",17.4,34,0,8.4,7.8,"N",61,44,57,1016.3,23.3
"68496",21.9,27.4,0,13.4,4.8,"N",46,30,63,1013.8,22.9
"68497",18.4,23.9,9.4,4.8,2.5,"S",30,17,83,1017.3,19
"68500",19.5,23.9,0,4.6,1,"S",35,19,72,1014.8,20.7
"68501",17.8,24.4,0,4,6.6,"S",39,15,67,1015.5,19.5
"68502",14.7,26.1,0,3.4,12.6,"SSE",33,13,71,1015.9,18.1
"68503",16,25.8,0,5.8,11.9,"SSE",39,11,69,1018.7,20.1
"68504",15,37.1,0,6.6,12.3,"N",39,7,69,1020.6,19.1
"68507",21.6,25.1,10,11.4,0,"N",81,31,91,1011.6,22
"68508",17.7,21.1,25.6,1.4,0,"SSE",39,11,91,1015,17.9
"68509",16.2,23.3,0.6,2,1.5,"SSE",31,17,59,1015.7,19
"68510",15.7,20.8,14.8,3.2,0,"SE",63,37,90,1007.8,17
"68511",14.9,23.7,0.6,3.2,7.8,"SE",50,30,64,1014.5,17.1
"68514",15.5,22.5,17,6.8,6.7,"SW",39,20,67,1017.8,16.9
"68515",15.5,22.3,0,4.8,6.6,"S",44,20,67,1022.3,16.3
"68516",13.7,22,0,4.8,11,"SE",54,24,62,1028.2,16.3
"68517",14.9,21.8,0,6,4.1,"SSE",43,20,64,1021.7,16.7
"68518",16.6,25.9,0,2.4,8.1,"WNW",37,15,82,1012.9,17.9
"68519",15.6,21.9,0,5,6.3,"SSE",37,13,53,1016.9,17.3
"68520",12.7,21.8,0,4.6,10.2,"S",33,6,60,1019,15.8
"68521",15.5,24.3,0,4.2,11,"SSE",30,15,58,1020.7,16.9
"68522",13.5,29.9,0,4.8,9.5,"N",37,20,74,1017.9,17
"68523",16.8,31.6,0,7.4,8.7,"N",69,28,60,1014.3,21.7
"68524",21.2,27.2,1.8,8.6,2.4,"N",65,26,74,1010.1,22.1
"68525",18,23.4,11.2,3,2.4,"N",59,2,75,1008.3,19.7
"68528",13,28.2,3,5.2,11.5,"NNE",41,17,75,1024.1,15.9
"68529",15.8,27.6,0,6.8,11.1,"N",69,31,58,1015.5,19.5
"68530",17.9,21.1,0,8.4,5.1,"N",74,28,68,1004.8,18.1
"68531",11.4,20.8,10,4.4,9.5,"WSW",35,13,67,1011.4,13.4
"68532",12.8,18,0,5.4,6.4,"WSW",70,20,61,1005.6,13
"68535",9.4,21,0.4,2.6,4.2,"SE",26,9,79,1023.8,11.2
"68536",11.2,21,0,2,6,"SSE",35,0,69,1024.7,15.4
"68537",14.1,23.6,0,1.6,10.3,"SW",30,11,78,1021,16
"68538",12.3,26.7,0,4.6,7.6,"NNE",35,19,73,1019.2,14.6
"68539",14.2,28.2,0,3.6,10.6,"N",50,13,82,1017.1,16.1
"68540",16,29.2,0.2,8.2,8.3,"NNE",72,48,48,1013,21.6
"68541",16.4,21.7,0.2,6.6,7.2,"SSE",30,13,68,1019.3,17.5
"68542",10.9,25.5,0,2.6,9.7,"N",63,17,70,1016.3,15.4
"68543",15.3,26,0.4,5.4,8.3,"N",61,28,46,1012.9,22.9
"68544",13.5,26.3,0,3,10.3,"S",24,4,66,1017.3,17.3
"68545",13.7,27.4,0,3.4,10.6,"N",28,7,75,1019.9,17
"68546",16,28.5,0,4.8,8,"N",74,33,60,1014.2,22.6
"68550",8.4,16.5,13.4,5,1.7,"SSE",37,11,86,1032,10.8
"68551",10.8,19.6,0.6,1.6,8.7,"SE",39,11,51,1035,15.6
"68552",8.2,23.2,0,2.8,10.7,"N",22,15,76,1033.7,11.9
"68553",10.2,25.4,0,3.4,10.6,"N",35,26,67,1030.9,13.5
"68554",12.5,24.8,0,6.2,9.6,"N",57,28,47,1025.4,16.9
"68555",16.9,27.2,0,6.6,10.1,"N",54,39,48,1022.4,19.6
"68556",14.7,21.2,0,5.6,4.7,"SSE",31,9,80,1026,16.9
"68557",11.1,23.4,0,2,7.6,"SSE",24,11,79,1027,14.5
"68558",12,25.3,0,2,10.4,"SSE",24,7,74,1023.4,15.4
"68559",15.3,24.2,0,2,2,"N",30,7,72,1017.9,18.7
"68560",14.6,22.6,5.4,2.8,6,"SSE",26,7,94,1017.5,15.9
"68563",14.5,19.2,1.4,4.2,6.1,"W",72,26,62,1008,16.8
"68564",7.9,15.1,4.4,3.4,0.5,"WSW",52,13,92,1012.8,9.4
"68566",11.2,18.2,22.8,0.2,5.6,"WSW",35,24,78,1022.6,13.6
"68567",10.3,20,0.4,1,6.8,"SSW",28,15,80,1023.6,14.2
"68570",6.2,18.3,1.6,2.6,5,"N",52,13,77,1024.8,8.2
"68571",8.2,22.6,0,2.8,3.5,"N",61,39,55,1021,16.7
"68572",11.8,15.2,19.8,5,1.5,"S",50,20,91,1024.2,12.1
"68573",8.4,13,2.8,0.6,0.2,"WSW",48,28,75,1020.6,11.1
"68574",10.8,17.1,3,1.4,5.5,"W",48,22,68,1021,13
"68577",10.7,15.4,1.6,1.8,1,"N",69,31,63,1017.5,12.4
"68578",12.4,20.7,0.2,4,10,"N",72,46,55,1014.6,14.4
"68579",14.4,22.3,0,7.4,5.2,"N",63,39,43,1014.8,17.9
"68580",10.7,20.6,0,4.4,9.8,"N",31,11,75,1022.6,12.1
"68581",12,18.5,1,3.2,6,"SW",46,17,67,1018.3,13.6
"68584",10.4,17.4,11,2.4,3.6,"S",41,11,88,1026.5,12
"68585",10.6,18.2,2.6,0.4,5.1,"SSE",37,19,85,1027.9,11.9
"68586",11.9,17.8,0.2,0.2,2.3,"N",20,11,85,1026.8,12.7
"68587",9.4,19.2,0,2,9.3,"NNE",33,19,73,1024.6,11.1
"68588",10.3,17,0,3.6,2.7,"N",59,37,60,1022.5,12.6
"68591",4.6,17,1.6,1.2,9,"N",54,30,68,1023.7,9.4
"68592",9.4,18.3,0,3.6,2.5,"N",61,35,58,1020.1,11.6
"68593",11.4,20.5,0,4,8.5,"N",70,31,54,1015.7,12.5
"68594",10.9,15.7,0,6,2.4,"N",35,9,53,1016.1,11.8
"68595",9.3,11,4.2,1.4,0,"WSW",72,20,86,1007.4,9.3
"68598",10.9,15.1,34.6,1.6,0.1,"WSW",30,19,76,1029.9,11.9
"68599",10.1,14.8,0,1.4,0,"W",20,9,68,1033.6,12
"68600",9.5,15.1,0,0.8,0,"SE",17,9,85,1036.2,11.5
"68601",5.7,17.5,0,0.6,9.6,"N",43,13,87,1032.6,7.7
"68602",6.2,17.7,0,2.2,6.6,"N",30,11,87,1030.1,7.3
"68605",9.7,14.1,7,0,0,"SSE",70,15,92,1007.4,12.2
"68606",10.8,12.6,11.2,0,0.5,"SSE",70,44,57,1014.1,12
"68607",8.9,15.3,0,0.8,4.4,"S",37,9,71,1024.6,10.5
"68608",10.4,14.1,0,1.2,0.3,"SSW",31,11,84,1026.4,11.3
"68609",10.7,15,0,1.2,0.7,"SW",31,20,66,1028.1,11.4
"68613",3.4,16.5,10,1.6,7.7,"N",33,24,86,1023.2,5.2
"68614",5.2,16.6,0,1.4,2.6,"N",54,24,72,1020.4,9.1
"68615",8.9,15.4,0,1.6,0.3,"N",65,37,61,1013.2,13.6
"68616",11.3,16.6,0.4,1.6,6.6,"N",44,19,68,1012,12
"68619",9.3,15.6,4,0.6,2.2,"W",39,13,83,1023,11.5
"68620",8.1,14.8,1,2,6.9,"WSW",46,19,69,1024.7,8.7
"68621",4.7,13.6,0,2,3.2,"N",83,30,56,1018.3,9
"68622",8.7,10.5,8.2,2.8,0,"N",56,24,89,1008,9.6
"68623",8.4,12.5,22.4,0.4,1,"S",48,15,84,1004.8,10.2
"68626",11.4,15.6,5.2,2.2,3,"WSW",46,15,75,1028.3,12.5
"68627",7.7,12.5,1.2,1.6,6.3,"SE",35,19,47,1032.9,9.1
"68628",4.4,14.3,0,2.8,5.4,"N",33,7,74,1031.1,6.2
"68629",6.1,14.3,0,0.8,4.5,"N",61,28,67,1021.5,10.7
"68630",10.7,14,0,2.2,4.1,"N",61,43,66,1007.4,12.4
"68631",7.8,12.6,0,1.8,6.6,"N",52,26,75,1008.4,8.5
"68633",7.1,12.4,15.2,2,0.9,"SW",41,28,87,1020.8,9.2
"68634",8.9,14.4,1.4,0.4,3.2,"SW",28,11,90,1024.5,10.5
"68635",8.7,14,2.6,0.8,3.2,"S",31,11,81,1030.2,9.3
"68636",5.4,13.6,0,1.4,8.4,"ESE",22,0,93,1036.1,7.4
"68637",5.7,12.1,0,0.4,0.3,"N",24,7,88,1036.3,7
"68638",2.3,14.5,0,0.6,8.5,"N",35,24,82,1033,4.6
"68639",3.2,15.3,0,1.8,3.6,"N",48,17,72,1029.8,5.4
"68641",10.3,14.3,0.4,1.8,0,"N",54,7,74,1017.5,12.2
"68642",11.4,15.8,2,0.4,4,"NW",56,30,73,1013.3,12.7
"68644",9.6,14.9,3.6,0.4,1.5,"NW",19,9,86,1009,10.4
"68647",8.8,17.2,3.4,2.2,5.1,"N",56,24,81,1024.8,11.4
"68648",11.3,16.6,0,2.2,7.6,"N",65,28,65,1021.5,12.8
"68649",8.9,15,1.2,3.4,5.6,"SW",46,19,73,1018.2,10
"68650",4.1,15,0.2,2.4,4.6,"NNW",39,22,72,1022.8,6.8
"68651",6.8,16.4,0,2.6,2.1,"NNW",41,19,76,1027.3,10.9
"68652",7.2,17.6,0,0.8,6,"SW",26,11,83,1033.1,8.4
"68653",8.3,16.7,0,0.4,3.8,"SE",20,7,86,1033.3,11.5
"68654",4,16.5,0,1.6,6.1,"N",26,9,91,1031.4,5.6
"68655",5.6,15.1,0,2,3.1,"NNE",39,17,76,1027.2,8.1
"68656",8.1,15.9,0,2,0.7,"N",48,31,68,1017.6,11.3
"68657",9.3,13.3,5,2.2,7,"N",59,39,77,1007.8,9.9
"68658",9.9,14.6,2.6,2,2.5,"SW",44,19,91,1011.4,11.1
"68661",7.3,15.8,21.4,1.6,4.3,"S",41,11,74,1031.1,11.2
"68662",8.5,15.1,0,0.6,6.1,"SSE",33,9,77,1030.5,9.2
"68663",3.7,14.2,0,1.4,7.8,"N",22,0,90,1026.9,4.8
"68664",3.1,12.5,0,1.2,2.5,"N",54,19,81,1021.7,6.5
"68665",6.5,16.2,0.4,1.8,9.1,"N",50,31,60,1015.6,10
"68668",6.8,13.8,2.2,3.8,6.4,"WSW",48,26,66,1018.4,8.5
"68669",6.3,16,0,2.6,9.9,"N",72,22,67,1022.9,9.3
"68670",9.3,10.8,0.2,5.4,0.1,"N",89,56,52,1014.5,10.6
"68671",8.1,11.6,3.4,0.8,5.3,"SSW",78,30,68,1018.1,9.3
"68672",8,15.1,8.2,2,2.7,"SSW",48,26,89,1027.1,11.2
"68675",5.5,16.6,3.6,2.6,7.6,"N",44,7,91,1026.3,7
"68676",7,14.6,0,2,0.1,"N",61,31,51,1016.6,12.2
"68677",5.8,15.4,6.4,2.2,5,"NNW",48,15,77,1015.3,9.2
"68678",6.8,15.2,1.8,2,7.5,"NNE",61,19,70,1011.6,9.5
"68679",8.6,11.4,3.6,3,1.3,"N",54,30,67,998.2,9.2
"68682",8.4,14,7.8,2.4,5.7,"N",56,33,71,1022.1,10
"68683",7.8,16.2,0,2.8,7.7,"N",63,35,52,1015.4,11.1
"68684",11.1,21.2,0,4.8,3.6,"NNE",78,30,58,1006.3,13.5
"68685",13.1,17.9,0,5.8,7.9,"N",78,31,55,1000.5,14.5
"68686",7.9,14.4,3.2,4.2,6.7,"WNW",59,35,58,1007.1,10.2
"68689",6.6,15.3,0.8,3,8.9,"N",57,15,59,1023.5,9.4
"68690",9.3,17.8,0,5,7.9,"N",76,52,54,1021,11.6
"68691",11.6,20.9,0,5.8,8.2,"N",67,44,49,1006.2,13.8
"68692",7.9,14,1.6,5,8.8,"W",65,31,56,1010.5,9.2
"68693",7.7,15.1,9.6,3.8,8,"W",50,17,83,1019,9.8
"68694",9,15.3,0,3,6,"NNW",22,9,62,1026.6,10.9
"68695",5.3,19.2,0,1.6,10.8,"N",48,26,61,1023.6,10.6
"68696",9.9,22.3,0,5.2,8.5,"N",52,30,52,1021.6,12.5
"68697",12.5,24.1,0,7,9.4,"N",83,35,35,1018,16.1
"68698",15.9,20,0,11.6,6.5,"N",98,43,26,1000.5,16.6
"68699",13.3,19.2,0,5.6,8.1,"WNW",72,17,60,1003.1,15.1
"68700",8.3,15.4,10.2,7,7.9,"W",80,39,59,1003.3,10.9
"68703",7.5,18.9,2.4,2.2,8.5,"SSE",33,15,64,1024.5,12
"68704",7.7,21.8,0,2.6,9.8,"N",33,11,72,1025.5,11.1
"68705",11,20.9,0,4.8,5.4,"NNW",74,52,49,1016.1,15.7
"68706",8.7,14.8,5.6,4.8,8.8,"SSW",63,28,64,1014.3,10.4
"68707",6.1,15.9,0.8,2.8,0.8,"W",39,24,67,1020,11.7
"68710",10.9,16.7,2.8,1.2,2.7,"SE",26,9,79,1020.4,12.8
"68711",8.7,17.1,0,2.4,1.7,"N",28,15,78,1016.2,12.5
"68712",11.3,17.6,4.6,0,2.6,"SSE",20,9,77,1017.7,13.1
"68713",11.6,22.4,0.4,2,3.8,"NNE",59,24,81,1014.7,13.3
"68714",13.3,18.2,0.2,4.2,7.4,"SW",52,26,67,1013.8,15.9
"68717",7.9,15.2,1.4,4,9.2,"SW",56,31,53,1016.8,10.8
"68718",6.3,18,0.4,5.6,9.7,"SE",28,7,58,1023,10.8
"68719",7,21.5,0,3.6,8.2,"N",96,31,46,1017.4,15.2
"68720",15.2,26.6,0,11,8.4,"N",70,48,24,1006.9,21.2
"68721",13.5,16.7,0.6,8.4,1.8,"NW",59,4,68,997.6,16.5
"68722",6.3,13.5,8.4,3.8,8,"WSW",85,39,49,1008,9.5
"68723",7.2,15.8,1.4,3.4,8.6,"SW",48,30,61,1021,11.3
"68725",11.6,22.2,0.2,3,8.9,"SSE",41,7,68,1032.9,14
"68726",9.9,27.2,0,4,11.4,"N",50,20,49,1025,18.7
"68727",16.9,31.4,0,8,11.3,"WNW",69,37,31,1013.4,21
"68728",11.9,18,0,10.4,11.1,"SW",35,22,65,1017.8,14.5
"68731",9.2,16.3,5,1,3.7,"S",28,11,71,1017.2,10.6
"68732",8.3,18.1,0,2,9.1,"SW",41,19,64,1015.1,11.9
"68733",7.3,15.8,6.4,3.8,6.4,"WSW",31,15,71,1012.6,9.9
"68734",6.9,13.4,2.4,3,0.5,"SSE",48,13,80,1010.2,8.9
"68735",8.8,15.2,0.6,1,2.7,"SSW",46,20,72,1020.2,11.7
"68738",12.1,26.7,1.8,7.2,1.8,"N",76,52,35,1018.2,18.9
"68739",12,20.6,0,4.4,2.8,"SW",69,24,54,1011.5,17.2
"68740",8.6,17.2,2,4,4.8,"WSW",41,22,64,1020.8,12
"68741",9,21.4,0,2.4,7.5,"SSE",26,7,73,1021.2,11.8
"68742",11.7,28.4,0.4,3.6,8.8,"N",56,20,78,1012.5,14.5
"68745",8.1,18.6,4.2,6,11.2,"SSE",33,13,68,1023.8,12.1
"68746",8.5,23.4,0,4.6,9.9,"N",59,37,39,1024.6,14.5
"68747",13,22.7,0,5.8,2.8,"N",76,50,40,1017.6,18.1
"68748",17.9,21.2,0,8.2,5.9,"WSW",63,24,50,1005.9,19.9
"68749",10.5,15.7,1.6,5.4,6,"SW",54,24,64,1013.8,12
"68752",9.3,25.4,5.2,4,12.2,"N",52,6,68,1021.3,13.6
"68753",13.2,32,0,6,12.7,"N",50,37,40,1013.6,22.4
"68754",18.6,30.2,0,11.4,3,"SW",76,48,27,1010.4,25.6
"68755",12.8,16,3.2,7.6,3.8,"SW",70,26,74,1007.9,13.8
"68756",10.6,16.8,0.6,4.6,1.6,"SSW",35,24,80,1018.9,12.2
"68757",10.4,22,0,3,8.3,"NNE",43,15,55,1018.9,13.8
"68758",12.1,29.1,0,5.4,12.2,"N",54,41,47,1015.4,19.9
"68759",19.9,26.8,0,14,0.1,"N",63,44,26,1010.2,25.5
"68760",20.1,22.9,0,6.4,1.6,"N",57,19,64,1009.6,20.1
"68761",14.8,19.6,1.6,3.2,0.3,"SSE",26,9,76,1011.5,16.2
"68762",12.3,23,1.6,3.4,10.1,"SSE",37,9,78,1011.8,16.1
"68763",12.5,18.9,0.4,3,8.6,"W",63,35,51,1018,14.6
"68764",9.5,19.3,0,5.8,9,"SSE",35,11,79,1026.6,11.4
"68765",8.2,27.4,0,5.4,12.6,"N",61,48,49,1024.8,17.2
